source,source_file,frame,year,row_index,topic,measure_name,numeric_value
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,8,2020 | 32245820 | 32163113 | 1009019356 | 31.37 | 31.29 | 136453305358.0426 | 4243 | 4232 | 106549055576.0313 | 3313 | 3304 | 5158298533 | 23788552613 | 24396595 | 56,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_15,56.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_0,2021.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_1,30842701.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_2,32138319.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_3,1087651911.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_4,33.84
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_5,35.26
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_6,148584887754.3866
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_7,4623.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_8,4818.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_9,117390607001.7802
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_10,3653.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_11,3806.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_12,5199859763.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_13,25581888706.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_14,19906722.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,9,2021 | 30842701 | 32138319 | 1087651911 | 33.84 | 35.26 | 148584887754.3866 | 4623 | 4818 | 117390607001.7802 | 3653 | 3806 | 5199859763 | 25581888706 | 19906722 | 50,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_15,50.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_0,2022.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_1,29655517.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_2,33338791.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_3,1055331071.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_4,31.65
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_5,35.59
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_6,150036420569.6393
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_7,4500.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_8,5059.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_9,116412984681.1202
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_10,3492.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_11,3926.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_12,5653825491.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_13,25790175316.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_14,20824386.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,10,2022 | 29655517 | 33338791 | 1055331071 | 31.65 | 35.59 | 150036420569.6393 | 4500 | 5059 | 116412984681.1202 | 3492 | 3926 | 5653825491 | 25790175316 | 20824386 | 54,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_15,54.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_0,2023.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_1,28623931.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_2,32395749.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_3,1052810162.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_4,32.5
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_5,36.78
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_6,163061842522.6282
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_7,5033.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_8,5697.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_9,126343153866.483
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_10,3900.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_11,4414.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_12,5284511645.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_13,28281179736.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_14,21229569.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,11,2023 | 28623931 | 32395749 | 1052810162 | 32.5 | 36.78 | 163061842522.6282 | 5033 | 5697 | 126343153866.483 | 3900 | 4414 | 5284511645 | 28281179736 | 21229569 | 57,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_15,57.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,14,2018 | 28254763 | 28563688 | 970737539 | 33.99 | 34.36 | 120859646426.4793 | 4231 | 4277 | 92722459143.13269 | 3246 | 3282 | 4363685624 | 21432997069 | 36163208 | 58,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_0,2018.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,14,2018 | 28254763 | 28563688 | 970737539 | 33.99 | 34.36 | 120859646426.4793 | 4231 | 4277 | 92722459143.13269 | 3246 | 3282 | 4363685624 | 21432997069 | 36163208 | 58,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_1,28254763.0
CMS Program Statistics Physician Supplier,MDCR PHYSSUPP_CPS10UPS_2023.xlsx,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS,2026,14,2018 | 28254763 | 28563688 | 970737539 | 33.99 | 34.36 | 120859646426.4793 | 4231 | 4277 | 92722459143.13269 | 3246 | 3282 | 4363685624 | 21432997069 | 36163208 | 58,MDCR PHYSSUPP_CPS10UPS_2023.xlsx::MDCR PHYSSUPP 1_CPS_10UPS::cell_2,28563688.0
